2024-07-07:17:59:52	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:52	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:52	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<img src="x" onerror="xss(60629)">'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:52	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:52	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	INFO	[Classes.py:1238]	prev was form, TRACK
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:52	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:52	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:53	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:53	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', 'vspyxlky'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:53	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:53	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	INFO	[Classes.py:943]	Found from tracker! [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:53	root	INFO	[Classes.py:983]	ATTACKING VECTOR_EDGE: [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:53	root	INFO	[Classes.py:989]	PATH LENGTH: 2
2024-07-07:17:59:53	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:53	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:53	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:53	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:53	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:53	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:53	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:53	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:53	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<script>xss(2938000)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:53	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:53	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	INFO	[Classes.py:1007]	check_edge defined from tracker [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:53	root	INFO	[Functions.py:208]	Follow edge: [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:53	root	INFO	[Functions.py:216]	Form, do find_state
2024-07-07:17:59:53	root	INFO	[Functions.py:91]	find_state method get
2024-07-07:17:59:53	root	INFO	[Functions.py:91]	find_state method form
2024-07-07:17:59:53	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:53	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:53	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:53	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<script>xss(2938000)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:53	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:53	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:53	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:53	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:53	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:53	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:53	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:53	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:53	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:53	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:53	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '"\'><script>xss(65611165)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:53	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:54	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:54	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	INFO	[Classes.py:1007]	check_edge defined from tracker [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:54	root	INFO	[Functions.py:208]	Follow edge: [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:54	root	INFO	[Functions.py:216]	Form, do find_state
2024-07-07:17:59:54	root	INFO	[Functions.py:91]	find_state method get
2024-07-07:17:59:54	root	INFO	[Functions.py:91]	find_state method form
2024-07-07:17:59:54	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:54	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:54	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:54	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '"\'><script>xss(65611165)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:54	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:54	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:54	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:54	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:54	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:54	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:54	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:54	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:54	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:54	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<img src="x" onerror="xss(97955431)">'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:54	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:54	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	INFO	[Classes.py:1007]	check_edge defined from tracker [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:54	root	INFO	[Functions.py:208]	Follow edge: [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:54	root	INFO	[Functions.py:216]	Form, do find_state
2024-07-07:17:59:54	root	INFO	[Functions.py:91]	find_state method get
2024-07-07:17:59:54	root	INFO	[Functions.py:91]	find_state method form
2024-07-07:17:59:54	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:54	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:54	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:54	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<img src="x" onerror="xss(97955431)">'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:54	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:54	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:54	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:54	root	WARNING	[Classes.py:1269]	Falling back to GET
2024-07-07:17:59:54	root	WARNING	[Classes.py:1241]	Form already done! Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get){('text', 'userInput', None): ('text', 'userInput', '<img src="x" onerror="xss(97955431)">'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:54	root	INFO	[Functions.py:164]	Check edge: [get] ROOTREQ -(get None[False])-> [get] file:///home/
2024-07-07:17:59:54	root	INFO	[Functions.py:208]	Follow edge: [get] ROOTREQ -(get None[False])-> [get] file:///home/
2024-07-07:17:59:54	root	INFO	[Classes.py:1313]	Current url: file:///home/
